AGE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,GENDER_male,RACE_minority,VEHICLE_TYPE_sports car,OUTCOME,RISK_SCORE,RISK_CATEGORY
2,0,2,2,0.4897229839220267,1.0,0,1.0,1.0,12000.0,0,0,0,True,False,False,0.0,0.2108886296921582,Low Risk
2,2,0,2,0.7099480194463043,1.0,1,1.0,1.0,10000.0,0,0,1,False,False,False,0.0,0.03001146282869136,Low Risk
0,0,0,1,0.3142597883561767,0.0,1,0.0,1.0,9000.0,0,0,0,True,False,False,1.0,0.9718191568168467,High Risk
3,2,2,2,0.5491678163041861,1.0,1,1.0,1.0,13000.0,2,1,4,False,False,False,0.0,0.017648346916842774,Low Risk
2,2,0,2,0.5940948969999378,0.0,1,0.0,1.0,7000.0,5,0,3,True,False,False,0.0,0.09759816957789902,Low Risk
2,2,2,2,0.6313729366403598,1.0,1,1.0,1.0,12000.0,1,0,1,False,False,False,0.0,0.0350239829153023,Low Risk
2,0,2,2,0.5250327586154788,1.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.08805920767834932,Low Risk
3,1,2,2,0.6687322499159413,1.0,1,1.0,1.0,10000.0,1,0,0,False,False,False,0.0,0.05246362676167741,Low Risk
0,0,0,3,0.5357838703302212,1.0,0,1.0,0.0,12000.0,0,0,0,False,True,False,0.0,0.15312085268547476,Low Risk
0,0,0,3,0.466327896902897,1.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.7641630401388223,High Risk
2,2,2,2,0.699425311422729,1.0,1,1.0,1.0,11000.0,2,0,2,False,True,False,0.0,0.02129624102115701,Low Risk
1,0,1,1,0.2921921490656985,0.0,0,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.7098865442665527,High Risk
1,1,0,2,0.512042917009909,1.0,1,1.0,1.0,12000.0,1,0,0,False,False,False,0.0,0.11932721047686641,Low Risk
1,1,0,2,0.724728914359206,1.0,1,1.0,1.0,11000.0,3,0,2,False,False,False,0.0,0.09748727997522964,Low Risk
1,0,0,3,0.3236981596432245,1.0,1,1.0,0.0,11000.0,0,0,0,False,False,False,0.0,0.43422843798979005,Medium Risk
1,1,2,0,0.5477892779701179,0.0,0,1.0,1.0,14000.0,0,0,2,True,False,False,0.0,0.2323503257545776,Low Risk
2,2,0,2,0.4169178873741152,1.0,1,0.0,1.0,12000.0,3,0,0,False,False,False,0.0,0.09833929524603673,Low Risk
1,1,1,1,0.3104697986515039,1.0,1,1.0,1.0,9000.0,2,0,0,False,True,False,0.0,0.0692680762653114,Low Risk
1,0,2,2,0.6441370891244694,1.0,0,1.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.1097585292183501,Low Risk
0,0,0,3,0.4960458324575569,0.0,1,0.0,0.0,16000.0,0,0,0,False,False,False,1.0,0.9023594977654221,High Risk
1,1,1,3,0.4280887922467216,1.0,1,1.0,0.0,12000.0,1,0,2,True,False,False,1.0,0.22575209796999965,Low Risk
3,3,2,2,0.6316163309947952,1.0,1,1.0,1.0,7000.0,9,2,11,True,False,False,0.0,0.03265555035430715,Low Risk
1,1,2,2,0.553854321301905,1.0,0,1.0,1.0,12000.0,1,0,0,True,False,True,0.0,0.1146434868256331,Low Risk
2,2,2,2,0.4539275558254621,0.0,0,1.0,1.0,8000.0,4,0,1,True,False,False,0.0,0.05637399906401536,Low Risk
3,1,2,2,0.5957927429740651,1.0,1,1.0,1.0,11000.0,2,0,0,True,True,False,1.0,0.17940652291241865,Low Risk
1,1,0,0,0.4862485671686249,1.0,1,0.0,0.0,9000.0,1,0,0,False,False,False,0.0,0.17328657567448918,Low Risk
0,0,0,3,0.5250327586154788,1.0,1,1.0,1.0,9000.0,0,0,0,True,False,False,1.0,0.5781157524702725,Medium Risk
2,1,0,2,0.5290549281347546,1.0,0,0.0,1.0,8000.0,2,1,3,True,False,False,0.0,0.04319660484060908,Low Risk
0,0,0,1,0.3995091005589909,1.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.7299105572978632,High Risk
1,1,2,0,0.5907652800948157,1.0,0,0.0,1.0,12000.0,0,0,1,False,False,False,0.0,0.02486077147378857,Low Risk
0,0,2,2,0.5625408006602023,0.0,0,1.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.7411097782566273,High Risk
3,1,2,2,0.5910989151873356,0.0,0,1.0,1.0,10000.0,1,0,1,False,False,False,0.0,0.10198167083379411,Low Risk
2,2,1,3,0.5531146144818443,1.0,1,1.0,1.0,9000.0,3,0,0,False,False,False,0.0,0.03110394881374191,Low Risk
1,1,1,1,0.4978181078554071,1.0,1,0.0,0.0,13000.0,0,0,0,False,True,False,0.0,0.15144575232196236,Low Risk
1,1,0,2,0.6074893477679281,1.0,1,1.0,0.0,12000.0,2,0,2,False,False,False,0.0,0.08475829806208642,Low Risk
1,1,0,3,0.5250327586154788,0.0,1,0.0,0.0,10000.0,0,0,6,True,False,False,1.0,0.5815635646188455,Medium Risk
3,1,0,2,0.4987695160873743,0.0,0,1.0,1.0,13000.0,2,1,1,True,False,False,0.0,0.19221003667385556,Low Risk
2,2,2,0,0.4666142880619932,1.0,1,1.0,1.0,7000.0,3,0,0,False,False,False,0.0,0.05177221971978716,Low Risk
2,2,2,2,0.6992068026332687,1.0,1,1.0,1.0,9000.0,4,2,0,True,False,False,0.0,0.07667019283603974,Low Risk
1,1,2,1,0.2850422794706853,0.0,1,0.0,0.0,11000.0,0,0,1,True,False,False,0.0,0.6473155058928488,High Risk
0,0,0,1,0.2525014821570652,1.0,1,0.0,1.0,9000.0,0,0,0,False,True,False,1.0,0.45609696279806905,Medium Risk
1,1,0,1,0.4272678792680286,0.0,1,1.0,0.0,9000.0,1,0,0,False,False,False,1.0,0.3411975005116708,Medium Risk
1,1,1,1,0.3623503508134301,0.0,1,0.0,0.0,14000.0,3,0,1,True,False,False,0.0,0.6835056898645537,High Risk
0,0,0,3,0.3705200427462645,1.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.53349830137562,Medium Risk
1,1,0,1,0.2738592348759809,0.0,0,0.0,0.0,14000.0,2,0,3,True,True,False,0.0,0.28901600398023863,Low Risk
3,0,2,2,0.6130753469532052,1.0,1,0.0,1.0,10000.0,0,0,0,True,True,False,1.0,0.6621403606524865,High Risk
2,1,0,1,0.4057523426788669,0.0,1,1.0,0.0,10000.0,4,0,0,False,False,False,0.0,0.31872148456385413,Medium Risk
0,0,2,2,0.5729883714629044,1.0,1,1.0,0.0,15000.0,0,0,0,True,False,False,0.0,0.5689454115076624,Medium Risk
3,3,2,2,0.7030774125609487,1.0,1,1.0,1.0,11000.0,4,1,1,False,False,False,0.0,0.011810292601424329,Low Risk
3,2,0,2,0.6728516369299998,1.0,0,1.0,1.0,13000.0,4,0,1,False,False,False,0.0,0.02570584406481334,Low Risk
2,2,2,2,0.7106302968316526,1.0,0,1.0,1.0,11000.0,5,1,3,True,False,False,0.0,0.01566618612780452,Low Risk
1,1,0,1,0.2043133963128014,1.0,1,1.0,1.0,10000.0,3,0,0,True,False,False,0.0,0.31267367265625107,Medium Risk
1,1,1,1,0.3262403387046744,1.0,1,0.0,1.0,13000.0,2,0,0,False,False,False,1.0,0.20993241902519855,Low Risk
1,1,0,0,0.6784162320169361,1.0,1,0.0,1.0,13000.0,0,0,1,False,False,False,0.0,0.09884024274913904,Low Risk
2,2,0,2,0.6405034643072922,1.0,0,1.0,1.0,12000.0,4,0,1,True,False,False,0.0,0.042278347443536556,Low Risk
2,2,0,2,0.5250327586154788,1.0,1,1.0,1.0,11000.0,1,0,1,False,False,False,0.0,0.030313016634127513,Low Risk
1,1,2,2,0.63585107068878,1.0,0,1.0,1.0,9000.0,1,0,2,True,False,False,0.0,0.01840313317678011,Low Risk
1,0,2,2,0.6213619336621787,1.0,0,0.0,1.0,13000.0,0,0,0,False,False,False,0.0,0.08963945495319212,Low Risk
3,2,2,2,0.512923620015934,1.0,1,1.0,1.0,6000.0,6,0,0,False,False,False,0.0,0.04661130579703882,Low Risk
1,1,0,1,0.2438782761572769,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.15897943434512096,Low Risk
0,0,1,1,0.5250327586154788,0.0,1,0.0,0.0,17000.0,0,0,0,False,True,True,1.0,0.6439752752023411,High Risk
0,0,2,1,0.4892378962741979,0.0,1,1.0,1.0,7000.0,0,0,0,True,False,True,1.0,0.8926092385639199,High Risk
1,1,1,3,0.4053779920793006,1.0,1,0.0,0.0,13000.0,2,0,1,False,False,False,1.0,0.21895186609703696,Low Risk
1,1,0,0,0.486139420446418,0.0,1,1.0,1.0,7000.0,1,0,3,True,False,False,1.0,0.3711261764008978,Medium Risk
3,0,2,2,0.5856176485260333,1.0,1,1.0,1.0,14000.0,0,0,0,True,False,False,1.0,0.5561554782469672,Medium Risk
0,0,1,1,0.3527397999517653,1.0,1,0.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.6807832774002661,High Risk
3,1,0,2,0.6145719365822296,1.0,1,0.0,1.0,14000.0,0,0,0,True,False,False,0.0,0.20117029453850338,Low Risk
2,0,2,2,0.5340553977378382,1.0,1,0.0,1.0,10000.0,0,0,0,True,True,True,1.0,0.6120342369783244,High Risk
3,2,0,2,0.6549348081166056,1.0,0,0.0,1.0,11000.0,2,0,0,False,False,False,0.0,0.022876414716477195,Low Risk
1,1,0,0,0.4342809975252036,1.0,1,1.0,1.0,11000.0,1,1,0,False,False,False,0.0,0.19054555625121278,Low Risk
0,0,0,0,0.5489695085571686,1.0,0,0.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.21925829680382067,Low Risk
1,0,1,1,0.3287658323985594,1.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.7316766982089914,High Risk
2,0,2,2,0.608213559921036,1.0,1,1.0,1.0,9000.0,0,0,0,True,False,False,1.0,0.6287641155479268,High Risk
2,2,0,2,0.6872984522417026,1.0,0,1.0,1.0,12000.0,6,1,2,False,False,False,0.0,0.032811735096384693,Low Risk
2,2,2,2,0.5227680248227625,1.0,1,0.0,1.0,7000.0,11,0,2,True,False,False,1.0,0.15663459877281935,Low Risk
0,0,2,3,0.355725534941864,1.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.6270660871914473,High Risk
2,2,0,2,0.6431578288259611,1.0,0,1.0,1.0,9000.0,2,0,1,True,False,False,0.0,0.032403994736151846,Low Risk
3,3,0,2,0.6317162489968055,1.0,1,1.0,1.0,9000.0,4,0,3,False,False,False,0.0,0.008496433380626384,Low Risk
1,0,0,2,0.5250327586154788,1.0,1,1.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.6478797357122825,High Risk
1,1,0,2,0.5581335428975873,1.0,1,1.0,1.0,9000.0,4,1,1,True,False,False,1.0,0.16986713928506994,Low Risk
1,1,2,0,0.5375931731054595,1.0,0,0.0,1.0,12000.0,2,0,0,False,False,False,0.0,0.05070595704488248,Low Risk
1,1,2,0,0.5185963629820975,1.0,1,0.0,1.0,12000.0,2,0,1,True,False,False,1.0,0.2913627470436789,Low Risk
3,1,2,2,0.6464929639421738,1.0,1,1.0,1.0,6000.0,1,0,0,False,False,False,0.0,0.04858483505594698,Low Risk
1,0,2,2,0.5250327586154788,1.0,0,1.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.1315199951843609,Low Risk
2,0,0,2,0.6931096743400527,0.0,0,1.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.30259474775783635,Medium Risk
2,1,0,2,0.8197927862511347,1.0,1,1.0,1.0,12000.0,2,0,0,False,False,False,0.0,0.12241815427499789,Low Risk
1,1,0,0,0.5189486334933664,1.0,1,1.0,1.0,14000.0,1,0,0,False,False,False,0.0,0.11988405117266016,Low Risk
1,1,0,0,0.4089790797336115,1.0,1,1.0,0.0,14000.0,1,0,1,True,False,False,0.0,0.2732118499795229,Low Risk
0,0,1,1,0.3465845850840072,1.0,1,1.0,1.0,10000.0,0,0,0,False,True,False,0.0,0.4488043154214576,Medium Risk
3,2,2,2,0.7387633756082187,1.0,0,1.0,1.0,10000.0,4,0,0,False,False,False,0.0,0.018655057787515493,Low Risk
3,3,1,2,0.6200744979483414,1.0,1,0.0,1.0,7000.0,8,2,2,False,False,False,0.0,0.07285112812256389,Low Risk
0,0,1,1,0.4335349732716725,0.0,1,0.0,1.0,16000.0,0,0,0,False,False,False,1.0,0.8853574395398366,High Risk
2,0,0,2,0.5723946620910344,1.0,1,1.0,0.0,11000.0,0,0,0,False,False,False,0.0,0.35763539102562525,Medium Risk
1,1,0,3,0.3521993244486891,0.0,1,1.0,1.0,9000.0,1,0,2,False,False,False,1.0,0.3149487122384297,Medium Risk
1,0,2,2,0.5851967535022294,0.0,1,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.5931434786623562,Medium Risk
2,0,0,0,0.6127350251833245,1.0,1,1.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.6237712438935321,High Risk
1,1,2,2,0.6148706083882529,1.0,0,1.0,1.0,8000.0,1,0,1,False,False,False,0.0,0.03272704740747475,Low Risk
1,1,2,0,0.4153851993182952,1.0,1,1.0,1.0,12000.0,0,0,1,False,False,False,0.0,0.08066468077659156,Low Risk
1,1,2,2,0.3926812226186767,1.0,1,1.0,1.0,8000.0,4,1,0,True,False,True,1.0,0.30388193416805576,Medium Risk
1,1,0,2,0.5879638795165849,1.0,1,1.0,1.0,12000.0,1,0,5,True,False,False,0.0,0.0999735202532385,Low Risk
1,1,1,3,0.5250327586154788,1.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.13087426971955002,Low Risk
1,0,0,3,0.411584472058809,0.0,1,1.0,1.0,8000.0,0,0,0,True,False,False,1.0,0.7220769090588446,High Risk
2,2,2,2,0.6178115829185272,1.0,0,1.0,0.0,11000.0,1,1,5,True,False,False,0.0,0.011619651243647151,Low Risk
1,1,0,3,0.3243949378636534,1.0,1,0.0,1.0,13000.0,0,0,0,False,False,False,0.0,0.1311359812050107,Low Risk
3,3,0,2,0.6285286315416291,1.0,0,1.0,1.0,10000.0,3,0,3,True,False,False,0.0,0.00588785386092866,Low Risk
0,0,0,3,0.3828235905144389,1.0,0,0.0,0.0,16000.0,0,0,0,True,False,False,0.0,0.25873612970249854,Low Risk
2,0,2,2,0.572233119572234,0.0,0,1.0,0.0,15000.0,0,0,0,True,False,False,1.0,0.6717862635888724,High Risk
1,1,0,0,0.5144605261762479,1.0,1,1.0,1.0,13000.0,0,1,0,True,False,True,0.0,0.2277119903166666,Low Risk
2,2,2,3,0.5858943451029358,1.0,1,1.0,1.0,12000.0,2,0,1,False,False,False,0.0,0.05038052916323823,Low Risk
3,3,0,0,0.3986971485935842,0.0,0,1.0,1.0,10000.0,10,1,2,True,False,False,0.0,0.07316340605535167,Low Risk
3,0,2,2,0.647569234863379,0.0,0,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.2419636234306972,Low Risk
1,1,2,3,0.4689135326636327,1.0,1,0.0,0.0,14000.0,0,0,0,True,False,False,0.0,0.328946242051536,Medium Risk
2,2,0,2,0.5989586078364366,1.0,1,1.0,0.0,10000.0,7,0,7,True,False,False,0.0,0.043326035030835264,Low Risk
2,1,2,2,0.5055744727190112,1.0,0,1.0,0.0,9000.0,3,0,0,True,False,False,0.0,0.07333281850319233,Low Risk
3,3,2,2,0.5824680179178995,1.0,1,0.0,1.0,14000.0,1,1,3,False,False,False,0.0,0.013156691914866587,Low Risk
1,0,1,1,0.41215124533451,0.0,1,0.0,1.0,8000.0,0,0,0,True,False,False,1.0,0.9159950495190595,High Risk
2,2,2,2,0.5250327586154788,1.0,0,1.0,1.0,8000.0,4,0,0,True,False,False,0.0,0.028911121911028768,Low Risk
1,0,0,0,0.7347001277334391,1.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.7001455834332343,High Risk
2,0,1,3,0.5038597346352107,0.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.6151921132729029,High Risk
2,2,0,2,0.5209372267151192,1.0,0,0.0,1.0,10000.0,4,1,2,True,False,False,0.0,0.030783117804542078,Low Risk
2,2,0,2,0.4696346809916029,1.0,0,0.0,1.0,11000.0,3,0,5,False,True,False,0.0,0.011550967835917742,Low Risk
0,0,2,1,0.5250327586154788,0.0,1,0.0,0.0,11000.0,0,0,0,True,False,False,1.0,0.9622445935102435,High Risk
2,1,2,2,0.4858537578944799,1.0,1,1.0,1.0,8000.0,1,0,2,True,False,False,0.0,0.09140159445710533,Low Risk
3,3,2,2,0.4593785751523136,1.0,1,1.0,1.0,13000.0,1,0,5,True,False,False,0.0,0.019479765705456044,Low Risk
2,1,2,2,0.5905539391443677,1.0,0,0.0,1.0,7000.0,4,0,1,True,True,False,1.0,0.0750198126242902,Low Risk
1,1,2,1,0.3008940984336004,1.0,1,0.0,1.0,12000.0,2,1,0,False,False,False,1.0,0.2665897346568019,Low Risk
3,3,0,2,0.7188924365059262,1.0,1,1.0,1.0,12000.0,11,1,5,True,False,False,0.0,0.00931549347398708,Low Risk
2,2,2,2,0.5391318538288697,1.0,1,0.0,0.0,13000.0,3,0,1,True,False,False,0.0,0.05306843070662373,Low Risk
2,1,0,1,0.2893073879601041,0.0,1,1.0,1.0,8000.0,1,1,0,False,True,False,0.0,0.3145363519643884,Medium Risk
1,0,0,3,0.4691015417651202,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.4166699309923938,Medium Risk
3,2,2,2,0.6032711170547711,1.0,0,0.0,1.0,11000.0,8,3,0,True,False,False,0.0,0.044648534192216045,Low Risk
2,2,0,0,0.4980701350202885,0.0,1,1.0,1.0,10000.0,1,2,2,False,True,False,0.0,0.04864447551397935,Low Risk
3,3,2,2,0.6647874125137581,1.0,1,0.0,1.0,11000.0,2,0,3,False,False,False,0.0,0.014258417562772298,Low Risk
0,0,0,0,0.5337722655596098,0.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.9183140425150547,High Risk
1,1,2,2,0.6527432465482012,1.0,1,0.0,1.0,11000.0,1,0,2,True,False,False,0.0,0.20028240156629884,Low Risk
0,0,1,1,0.4530467617186671,1.0,0,1.0,0.0,12000.0,0,0,0,True,False,False,0.0,0.4102367422955058,Medium Risk
1,1,2,0,0.5063790437972379,1.0,1,0.0,0.0,16000.0,0,0,0,False,True,False,0.0,0.2427171546252393,Low Risk
1,1,0,1,0.4255236483019129,1.0,1,1.0,1.0,9000.0,1,0,0,False,False,False,0.0,0.08333745809700631,Low Risk
2,0,0,0,0.6033502273025647,1.0,1,0.0,0.0,14000.0,0,0,0,False,False,False,1.0,0.4295535631769066,Medium Risk
2,0,2,2,0.7226016411670321,0.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.591832679194265,Medium Risk
3,0,1,3,0.4573161379702025,0.0,1,1.0,1.0,9000.0,0,0,0,False,True,False,1.0,0.6342682598900378,High Risk
2,2,2,0,0.5390231589058753,1.0,0,0.0,1.0,14000.0,4,3,4,True,False,False,0.0,0.03672125889477786,Low Risk
1,1,0,2,0.7733971401539147,1.0,0,1.0,1.0,13000.0,1,0,0,False,False,False,0.0,0.03817784411288661,Low Risk
3,3,2,2,0.407809618423642,1.0,0,1.0,1.0,6000.0,11,0,1,True,False,False,0.0,0.10117963897726184,Low Risk
2,2,0,2,0.7522696539225138,1.0,1,1.0,1.0,11000.0,2,2,0,True,False,False,0.0,0.06498036032349805,Low Risk
2,2,2,0,0.4353109432968604,1.0,1,0.0,1.0,9000.0,2,1,2,True,False,False,0.0,0.10729721665537312,Low Risk
2,2,2,2,0.7121946993934768,1.0,0,1.0,1.0,12000.0,0,0,2,False,False,True,0.0,0.03060616518573712,Low Risk
0,0,0,1,0.4340024402049851,0.0,1,0.0,0.0,12000.0,0,0,0,False,True,False,1.0,0.8631170318094644,High Risk
3,3,0,2,0.7347168609010569,1.0,1,0.0,1.0,14000.0,4,0,2,False,False,False,0.0,0.014157419454172093,Low Risk
0,0,0,1,0.1555965806036122,0.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.9499549558801391,High Risk
1,1,1,3,0.3481526200753498,0.0,0,1.0,0.0,12000.0,1,0,1,True,False,False,0.0,0.161074359434648,Low Risk
3,3,2,2,0.5044433469485096,1.0,1,1.0,1.0,8000.0,3,2,3,False,True,False,0.0,0.010014254191553685,Low Risk
2,2,2,0,0.4378821691036571,1.0,1,0.0,0.0,11000.0,2,0,7,True,False,False,0.0,0.06396898421563348,Low Risk
0,0,2,0,0.5300196346155583,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.48705395877372737,Medium Risk
1,0,1,3,0.4113887944961863,0.0,1,0.0,1.0,12000.0,0,0,0,False,True,False,1.0,0.8179070952101154,High Risk
0,0,2,2,0.4316194342524034,1.0,0,0.0,1.0,11000.0,0,0,0,False,False,False,0.0,0.15093315097249754,Low Risk
3,3,2,2,0.6772216106455591,0.0,1,1.0,1.0,12000.0,3,1,2,False,False,False,0.0,0.021784339418393375,Low Risk
2,2,0,2,0.6333431961683584,0.0,0,0.0,1.0,11000.0,3,1,1,False,True,False,0.0,0.03583823746512247,Low Risk
1,1,1,1,0.3133433098588541,0.0,1,0.0,1.0,12000.0,2,0,4,True,False,False,0.0,0.5479558772257205,Medium Risk
2,2,2,2,0.5911474645962597,1.0,1,0.0,1.0,10000.0,2,1,6,True,False,False,0.0,0.031390708961257334,Low Risk
0,0,0,0,0.3434317076179207,1.0,1,1.0,0.0,18000.0,0,0,0,False,False,False,1.0,0.5533245250566773,Medium Risk
3,3,2,2,0.5183509849945727,1.0,1,1.0,1.0,12000.0,1,0,2,False,False,False,0.0,0.02838696207037586,Low Risk
0,0,2,3,0.461407191078389,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.5509984948562088,Medium Risk
0,0,0,1,0.2412935569513577,0.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.8711831260568283,High Risk
2,0,2,2,0.5250327586154788,1.0,1,1.0,1.0,13000.0,0,0,0,False,False,False,0.0,0.45549923452248336,Medium Risk
2,1,2,2,0.6056771604160297,1.0,0,1.0,1.0,13000.0,1,0,2,True,False,False,1.0,0.04921304777157864,Low Risk
1,1,1,1,0.4128149890162617,1.0,1,0.0,0.0,14000.0,0,0,1,True,False,False,0.0,0.3383370006096731,Medium Risk
2,2,1,0,0.2977468587489934,1.0,0,0.0,0.0,12000.0,3,0,2,True,False,False,0.0,0.08326496090441683,Low Risk
2,2,1,3,0.5250327586154788,1.0,1,0.0,0.0,15000.0,1,0,0,False,False,False,0.0,0.06841126264899877,Low Risk
0,0,2,3,0.5250327586154788,0.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.8202127615814055,High Risk
1,1,2,3,0.3820266609685973,0.0,1,0.0,1.0,11000.0,1,0,1,False,False,False,0.0,0.3995514445775416,Medium Risk
1,1,2,0,0.5571804876973983,0.0,1,0.0,0.0,15000.0,1,0,3,True,False,False,0.0,0.5309083189405182,Medium Risk
3,3,2,2,0.5859691100658124,1.0,1,0.0,0.0,16000.0,2,1,0,False,False,False,0.0,0.06801559027824453,Low Risk
1,1,1,1,0.4293141074058123,0.0,1,0.0,1.0,7000.0,3,0,0,False,False,False,0.0,0.550770271415826,Medium Risk
2,2,2,2,0.5250327586154788,1.0,1,1.0,0.0,12000.0,3,0,2,True,False,False,0.0,0.033267079433709185,Low Risk
0,0,0,0,0.5250327586154788,1.0,0,0.0,0.0,15000.0,0,0,0,False,False,False,0.0,0.27374122516605615,Low Risk
2,2,0,0,0.5911684704162853,0.0,1,0.0,1.0,11000.0,1,0,3,False,False,False,0.0,0.026156625493444313,Low Risk
2,2,2,2,0.584162066396573,1.0,1,1.0,0.0,11000.0,4,0,0,True,False,False,0.0,0.05447646270038955,Low Risk
1,1,1,1,0.3847356896028409,0.0,1,0.0,0.0,14000.0,2,0,2,False,False,True,0.0,0.44134070072900017,Medium Risk
1,0,2,0,0.5250327586154788,1.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.3793336142188618,Medium Risk
2,2,0,3,0.2236841043640096,1.0,1,1.0,0.0,12000.0,3,0,0,True,False,True,0.0,0.22753294337736651,Low Risk
1,1,0,3,0.2994703727366113,1.0,0,0.0,1.0,16000.0,0,0,0,False,False,False,0.0,0.16659168427223858,Low Risk
2,2,0,2,0.5627767675870118,1.0,0,1.0,1.0,5000.0,6,0,1,True,False,False,0.0,0.031625315672109376,Low Risk
1,0,2,0,0.2830124442097769,1.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.6907329655078113,High Risk
1,1,0,2,0.715479376690354,1.0,1,0.0,1.0,11000.0,3,0,3,False,False,False,0.0,0.1779623213745382,Low Risk
2,2,2,2,0.6598529281195319,1.0,0,1.0,1.0,8000.0,6,2,2,True,False,False,0.0,0.026550520043546678,Low Risk
1,1,1,1,0.5250327586154788,0.0,1,1.0,1.0,14000.0,1,0,0,True,False,False,0.0,0.5940205498690565,Medium Risk
1,1,0,1,0.2453077144694729,0.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.5736169632658424,Medium Risk
3,3,2,2,0.5054256303588411,1.0,1,1.0,1.0,9000.0,4,1,0,False,False,False,0.0,0.025695154205854536,Low Risk
0,0,2,3,0.4010182348532662,1.0,0,0.0,1.0,11000.0,0,0,0,False,False,False,0.0,0.13831231506067898,Low Risk
3,3,0,3,0.5250327586154788,1.0,1,0.0,1.0,14000.0,6,4,0,False,False,False,0.0,0.21984254116940743,Low Risk
2,2,0,0,0.4450427635109293,1.0,1,0.0,0.0,14000.0,1,1,1,False,False,False,0.0,0.10893308713557494,Low Risk
2,2,1,3,0.4850543628205748,0.0,0,0.0,1.0,14000.0,1,0,0,False,False,False,1.0,0.07130584597575405,Low Risk
0,0,1,1,0.5250327586154788,0.0,1,0.0,1.0,19000.0,0,0,0,True,False,False,1.0,0.8611926011460678,High Risk
1,0,1,3,0.453801827329586,1.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.6167295538128938,High Risk
3,1,0,0,0.402838852494212,1.0,0,0.0,1.0,11000.0,2,0,0,False,False,False,0.0,0.06145392822972375,Low Risk
1,1,2,0,0.3946292553209671,1.0,1,0.0,1.0,11000.0,2,0,3,True,False,False,0.0,0.22223003651300194,Low Risk
2,2,1,0,0.5104519008425812,1.0,1,1.0,1.0,13000.0,2,0,0,False,False,False,0.0,0.05644460014917597,Low Risk
2,1,0,2,0.534859770445961,1.0,1,1.0,1.0,9000.0,1,0,4,True,False,False,0.0,0.06106967055059683,Low Risk
2,0,2,2,0.6106779866259634,1.0,0,1.0,0.0,10000.0,0,0,0,False,False,False,0.0,0.15113745184957184,Low Risk
1,1,2,2,0.5230480012727448,1.0,1,1.0,1.0,7000.0,4,0,0,True,False,False,0.0,0.19230346597743073,Low Risk
0,0,2,0,0.574842988779269,1.0,1,0.0,0.0,14000.0,0,0,0,True,False,False,0.0,0.7907839265521912,High Risk
1,1,0,2,0.6349649241418664,1.0,1,0.0,0.0,18000.0,2,2,0,True,False,False,1.0,0.39969185461348516,Medium Risk
3,0,0,2,0.5614622301842259,1.0,0,1.0,1.0,4000.0,0,0,0,False,False,False,0.0,0.1034971773899211,Low Risk
3,3,2,2,0.6622512927422589,1.0,1,0.0,1.0,16000.0,2,0,1,True,False,False,0.0,0.03557099116956631,Low Risk
1,1,1,0,0.5050324631686071,0.0,1,0.0,1.0,11000.0,2,0,0,False,False,False,1.0,0.5137167691297289,Medium Risk
